latitude,longitude,brightness
-14.4867,129.5444,375.4
-16.9849,143.2193,375.4
-15.5518,130.5959,375.3
-12.5792,131.1812,375.3
-12.6518,142.4982,375.3
-15.4999,134.9505,375.3
-17.0786,143.269,375.3
-13.4269,132.3839,375.3
-12.4744,130.6313,375.2
-15.4962,131.3662,375.2
-15.3924,130.8307,375.2
-14.6949,131.6121,375.2
-14.4532,133.8308,375.2
-29.6065,153.2758,375.2
-12.8078,132.0565,375.1
-29.0162,152.3638,375.1
-26.1152,153.075,375.1
-16.1732,136.8508,375.1
-28.9497,152.376,375
-11.4307,132.4052,375
-14.2924,143.597,375
-11.8171,142.2757,375
-12.5115,133.1038,374.9
-24.5086,151.7639,374.9
-14.4554,133.8113,374.9
-30.2201,152.5082,374.9
-14.5015,144.3016,374.9
-12.7913,142.038,374.9
-16.2136,136.5731,374.9
-16.4359,123.9523,374.9
-12.5615,135.6277,374.9
-29.1813,152.9261,374.8
-16.9946,128.1303,374.8
-12.5128,133.8632,374.8
-29.0014,152.5342,374.8
-12.024,133.1575,374.8
-16.9276,123.0318,374.7
-16.4742,136.7982,374.7
-32.1019,146.89,374.7
-13.5161,130.4083,374.7
-30.2021,152.515,374.7
-14.684,126.5634,374.7
-28.9545,152.3445,374.7
-14.4017,126.7137,374.7
-12.7888,130.5372,374.7
-13.3618,132.1892,374.7
-13.875,129.7667,374.6
-14.089,130.7993,374.6
-29.5376,153.2063,374.6
-23.8242,151.1462,374.6
-29.8188,152.0752,374.6
-12.728,131.0091,374.6
-13.3789,132.3157,374.6
-16.7589,142.0434,374.5
-15.6196,131.4703,374.5
-17.5158,145.2482,374.5
-22.5866,150.5178,374.5
-30.0616,152.4381,374.5
-29.2666,149.4007,374.5
-12.7588,143.1172,374.5
-28.9063,152.4287,374.4
-26.1613,153.0614,374.4
-29.2691,149.4078,374.4
-17.115,142.5446,374.3
-16.3462,136.786,374.3
-29.5548,153.2572,374.3
-27.317,148.4127,374.3
-12.0277,142.7641,374.3
-29.834,152.7626,374.2
-13.5294,130.0672,374.2
-14.1971,130.0029,374.1
-11.4226,132.4792,374.1
-16.1087,136.8514,374.1
-30.2591,152.6004,374.1
-28.8859,152.296,374.1
-26.8044,147.7913,374.1
-14.6462,130.5895,374
-15.2405,144.5994,374
-17.0964,142.6319,374
-22.5678,150.1724,374
-13.5842,130.0813,374
-12.8109,130.5575,374
-31.1149,115.9064,374
-15.3806,130.8323,373.9
-12.9398,130.377,373.9
-30.2421,152.1878,373.9
-16.3622,137.0209,373.8
-15.9582,136.5623,373.8
-12.8278,142.9713,373.8
-22.7648,150.6405,373.8
-13.2202,130.72,373.8
-13.5826,130.0712,373.8
-15.4651,135.2701,373.8
-12.8112,142.0988,373.7
-12.1716,134.436,373.7
-17.1073,122.4024,373.7
-33.3162,122.9439,373.7
-16.9171,123.0304,373.6
-15.0577,129.77,373.6
-13.7037,131.0195,373.6
-19.1644,138.3351,373.6
-16.4728,136.8077,373.6
-15.4414,130.987,373.5
-12.2058,131.0701,373.5
-16.5659,136.6942,373.5
-11.7935,132.7589,373.5
-30.0625,152.4099,373.5
-13.8763,129.7971,373.4
-14.9123,129.7274,373.4
-29.5588,153.3042,373.4
-29.7243,152.0591,373.4
-29.9123,152.1937,373.4
-29.889,152.0253,373.4
-14.7339,126.4676,373.3
-11.7352,142.3568,373.3
-30.1604,152.2511,373.2
-21.8205,134.5666,373.2
-15.6008,134.61,373.2
-15.0661,141.6819,373.1
-15.4341,135.5161,373.1
-11.3463,132.1324,373.1
-30.8028,152.0391,373.1
-30.0547,152.4243,373.1
-14.1683,130.6586,373
-16.0859,126.0973,373
-12.7992,131.6457,373
-15.7235,142.1678,373
-28.9811,152.2706,373
-29.1059,152.4818,373
-21.8995,134.6371,373
-13.3759,132.106,373
-15.4264,135.5269,372.9
-14.477,133.8759,372.9
-26.1496,125.4924,372.9
-11.0809,142.4629,372.9
-28.9881,152.2911,372.9
-29.0441,152.2561,372.9
-25.509,150.4488,372.9
-12.1537,134.3738,372.9
-11.7489,142.3887,372.9
-32.1366,146.8456,372.8
-15.3752,135.1643,372.8
-12.0229,133.1517,372.8
-16.4321,124.0435,372.8
-15.5871,134.7401,372.8
-11.3966,132.485,372.7
-21.8402,134.5866,372.7
-11.7366,142.3468,372.7
-28.3044,128.4733,372.7
-13.1715,130.2106,372.6
-29.0472,152.3977,372.6
-29.0488,152.3875,372.6
-29.0477,152.455,372.6
-15.6883,135.0301,372.6
-12.3271,141.7002,372.5
-13.1967,130.8345,372.5
-22.6409,150.6814,372.5
-17.0349,125.1972,372.5
-12.7571,143.1118,372.5
-16.0948,136.7165,372.5
-12.6216,130.771,372.5
-29.079,152.3328,372.4
-13.0157,130.2795,372.4
-28.9514,152.4126,372.4
-22.5184,150.67,372.4
-23.3585,150.5501,372.4
-15.6659,136.0064,372.4
-14.0948,129.8691,372.4
-13.0368,141.7421,372.4
-12.5561,132.0495,372.4
-14.9125,129.7217,372.3
-16.2484,126.0997,372.3
-16.9973,142.589,372.3
-28.9837,152.5226,372.3
-12.7875,130.547,372.3
-30.1287,152.3666,372.2
-28.9359,152.4057,372.2
-11.5654,132.8073,372.2
-14.0293,129.7612,372.1
-12.7607,130.9873,372.1
-12.7614,131.994,372.1
-12.2188,134.8056,372.1
-21.7092,134.5004,372.1
-22.6773,150.5603,372
-11.11,142.5083,372
-13.2846,130.7067,372
-30.1213,152.3351,372
-15.5235,134.6473,372
-29.0427,152.484,371.9
-14.7764,142.0165,371.8
-12.6286,131.0303,371.8
-11.7459,130.2477,371.8
-28.9713,152.5271,371.8
-16.42,123.9995,371.8
-29.9128,152.0426,371.8
-12.9753,141.7596,371.7
-14.4066,132.2653,371.7
-16.397,136.5151,371.7
-22.5196,150.6263,371.7
-15.1882,131.6266,371.7
-15.6559,131.1906,371.7
-15.4895,134.9585,371.7
-15.919,144.6195,371.7
-25.9037,150.8349,371.6
-14.693,126.5619,371.6
-12.0369,142.7654,371.6
-11.5414,130.2589,371.5
-13.331,130.9619,371.5
-20.3538,118.9254,371.5
-22.5639,150.6161,371.5
-12.5984,132.7866,371.5
-11.3928,130.8015,371.4
-26.7932,147.4431,371.4
-36.4055,149.8759,371.4
-29.7855,152.2158,371.4
-12.3804,134.5478,371.4
-13.7021,131.0295,371.3
-14.41,132.2132,371.3
-18.1079,144.83,371.3
-17.0331,143.0095,371.3
-22.5791,150.6703,371.3
-12.6623,136.4106,371.3
-26.15,153.0611,371.3
-13.9035,131.8134,371.3
-12.2165,131.0451,371.2
-30.1665,152.2595,371.2
-30.1856,152.5831,371.2
-23.4378,114.2043,371.2
-27.3141,148.4287,371.2
-15.3805,135.2009,371.2
-16.7471,142.0335,371.1
-15.0773,129.8932,371.1
-13.0081,130.8992,371.1
-29.5392,153.2168,371.1
-29.5441,153.2485,371.1
-13.1923,130.718,371.1
-30.2607,152.5898,371.1
-13.8653,130.6912,371.1
-16.3198,136.9251,371
-17.0033,142.4426,371
-12.3721,135.0709,371
-12.4169,134.1331,371
-26.1269,153.0783,371
-14.0448,130.6336,370.9
-15.0714,129.807,370.9
-28.441,153.2916,370.9
-29.0087,152.3516,370.9
-14.6958,126.5809,370.9
-28.9604,152.3674,370.9
-15.6107,134.671,370.9
-15.4497,126.8758,370.9
-15.518,127.8403,370.8
-15.6648,130.5994,370.8
-16.3757,136.4217,370.8
-30.1384,152.2302,370.8
-30.1703,152.2081,370.8
-12.2837,136.628,370.8
-27.6099,149.1032,370.7
-12.8217,142.0974,370.7
-29.0131,152.3846,370.7
-11.7271,130.5675,370.7
-23.3719,150.5983,370.7
-26.1566,152.9913,370.7
-15.4095,141.9252,370.7
-16.3616,136.7686,370.6
-11.0921,142.3862,370.6
-17.034,143.005,370.6
-29.0467,152.2657,370.6
-29.8185,152.1539,370.6
-11.819,142.5558,370.6
-30.9018,152.4388,370.5
-26.174,125.4549,370.5
-12.5036,133.8619,370.5
-14.1674,129.8571,370.5
-13.5278,130.0934,370.5
-12.5398,132.1814,370.5
-16.8742,123.0714,370.4
-33.8879,122.3904,370.4
-16.2649,126.0617,370.4
-13.3344,130.9867,370.4
-17.2961,145.1969,370.4
-26.2704,130.0102,370.4
-14.0177,130.633,370.3
-12.8384,142.9798,370.3
-30.1409,152.2221,370.3
-12.8447,141.9895,370.3
-21.76,134.6449,370.3
-15.4909,134.9491,370.3
-13.2018,133.8301,370.2
-13.1198,130.7249,370.2
-12.3539,135.8597,370.2
-14.0298,129.8981,370.2
-11.722,130.5572,370.2
-12.5118,134.182,370.2
-16.1786,136.3623,370.1
-16.5693,136.688,370.1
-14.814,142.3893,370.1
-28.95,152.4237,370.1
-15.3877,135.1902,370.1
-14.0851,129.8127,370.1
-16.9913,143.2396,370.1
-15.1951,130.4167,370
-26.8007,147.4308,370
-30.2822,152.5565,370
-30.1777,152.5854,370
-16.9472,142.393,369.9
-29.0144,152.5223,369.9
-17.0164,142.9634,369.9
-16.9671,142.8564,369.9
-30.094,152.1717,369.9
-28.952,152.485,369.9
-14.3985,126.6933,369.9
-11.8358,142.5705,369.9
-21.8094,134.6946,369.9
-17.0803,122.3793,369.9
-12.029,142.7544,369.9
-14.201,126.5524,369.9
-11.8563,142.2999,369.9
-28.3072,128.4482,369.9
-17.0069,142.5874,369.8
-15.3913,135.1447,369.8
-29.8787,152.0171,369.8
-11.7509,142.4052,369.8
-15.9268,144.6275,369.8
-14.1553,129.9632,369.7
-15.2077,134.4001,369.7
-14.0916,129.8488,369.7
-13.337,141.9713,369.7
-15.211,129.8795,369.6
-30.2108,152.1998,369.6
-17.0709,142.8716,369.6
-28.2737,128.3568,369.6
-11.3919,130.7899,369.5
-13.4333,143.0619,369.5
-14.4194,132.3137,369.5
-12.4459,130.962,369.5
-13.1528,130.7603,369.5
-25.953,150.8524,369.5
-22.625,150.6491,369.5
-13.0759,130.3319,369.5
-20.1543,123.1777,369.5
-14.5169,126.7749,369.4
-14.5048,126.7647,369.4
-15.9612,144.4616,369.4
-13.946,130.813,369.4
-13.7622,130.3425,369.4
-28.688,148.1487,369.4
-30.8218,152.1185,369.4
-14.6308,130.7214,369.3
-16.7828,142.1735,369.3
-26.6048,150.9134,369.3
-20.3635,118.9268,369.3
-11.636,132.8307,369.3
-14.7901,126.3728,369.3
-12.9201,130.3521,369.3
-12.376,141.8072,369.3
-16.0782,125.8966,369.2
-12.2571,133.5276,369.2
-12.5273,133.1824,369.2
-13.57,130.3081,369.2
-13.8658,129.8501,369.2
-12.832,130.586,369.2
-14.0615,130.6455,369.1
-16.8577,142.4191,369.1
-13.527,132.1422,369.1
-29.8379,152.1724,369.1
-21.6885,134.5291,369.1
-29.8576,152.1857,369.1
-12.6241,130.7559,369.1
-33.5995,115.7533,369.1
-17.0041,143.2801,369.1
-15.4399,130.9968,369
-25.8887,150.9889,369
-16.4337,136.7446,369
-11.0533,142.6064,369
-12.8012,143.3306,369
-16.3036,137.0334,368.9
-14.5924,133.1673,368.9
-14.9138,129.716,368.9
-30.2043,152.6055,368.9
-15.6842,135.0663,368.9
-16.5908,142.0789,368.8
-25.9201,150.8654,368.8
-26.3298,150.6997,368.8
-30.0956,152.1612,368.8
-13.4315,132.1603,368.8
-21.7912,134.6675,368.8
-11.737,142.3902,368.8
-11.7753,142.2381,368.8
-15.551,134.646,368.8
-14.9204,131.7997,368.7
-18.2392,145.2369,368.7
-17.1057,142.5431,368.7
-14.9329,141.6461,368.7
-12.4371,134.4084,368.7
-12.2856,134.5719,368.7
-15.3758,135.1881,368.7
-13.9051,131.8249,368.7
-16.0459,136.8862,368.6
-13.3298,131.0277,368.6
-27.3274,148.3974,368.6
-21.7867,134.69,368.6
-21.8186,134.5756,368.6
-29.9961,152.2491,368.6
-15.4174,130.8106,368.5
-13.0353,141.9583,368.5
-14.6429,131.5082,368.5
-21.7093,119.1598,368.5
-29.0169,152.5076,368.5
-21.667,134.5618,368.5
-16.4326,124.0364,368.5
-13.3658,132.391,368.5
-13.8521,129.7783,368.4
-28.1082,147.3789,368.4
-14.4087,132.2224,368.4
-14.0814,129.7972,368.4
-29.838,152.1023,368.4
-12.2589,132.9729,368.4
-16.3143,133.7332,368.4
-16.8283,122.9657,368.4
-21.7206,134.615,368.4
-28.2843,128.5099,368.4
-16.4756,136.7887,368.3
-16.0361,136.4981,368.3
-13.9378,129.9009,368.3
-25.9174,150.8717,368.3
-30.1854,152.4654,368.3
-22.6537,150.7148,368.3
-13.5288,132.1534,368.3
-15.6241,131.2162,368.3
-21.6684,134.5505,368.3
-13.3558,132.2216,368.3
-12.7685,132.7661,368.2
-16.5666,136.704,368.2
-14.4223,132.2967,368.2
-14.5764,126.5773,368.2
-25.9605,150.926,368.2
-13.1088,130.3556,368.2
-27.6118,148.9874,368.2
-15.2161,130.3945,368.1
-16.1317,136.3708,368.1
-14.4631,133.752,368.1
-12.7565,132.027,368.1
-16.8373,122.9121,368.1
-13.1908,130.7295,368.1
-29.6051,153.2864,368.1
-29.7725,152.1573,368.1
-28.2961,128.4504,368.1
-31.1405,152.9602,368
-29.9048,152.9978,368
-16.1112,144.4188,368
-21.1126,118.7455,368
-15.3966,135.2094,368
-13.3397,130.8498,368
-13.4865,130.3186,367.9
-17.0426,142.6256,367.9
-12.3423,141.7538,367.9
-12.923,141.6706,367.8
-15.0487,129.7686,367.8
-13.5898,130.3151,367.8
-12.4133,133.8568,367.8
-12.9554,130.2841,367.8
-12.9762,130.3842,367.8
-15.6272,135.9815,367.8
-15.3847,135.2072,367.8
-14.5787,144.293,367.8
-27.6075,148.9808,367.8
-14.3296,126.9088,367.8
-15.5842,134.622,367.8
-30.0218,152.592,367.7
-22.5563,150.6114,367.7
-15.6081,131.2639,367.7
-17.1362,143.2249,367.7
-16.1119,136.0213,367.7
-12.6002,130.7383,367.7
-16.144,136.7135,367.6
-26.138,150.3402,367.6
-21.7194,119.1618,367.6
-29.1223,152.3905,367.6
-13.0103,130.4006,367.6
-41.5045,147.4875,367.6
-17.168,143.3456,367.6
-15.5033,131.3692,367.5
-12.663,131.2995,367.5
-12.3181,141.6988,367.5
-35.0882,117.5992,367.5
-19.5194,143.9974,367.5
-14.0822,129.8503,367.5
-29.8322,152.1469,367.5
-16.2269,136.1818,367.5
-13.8834,132.8055,367.5
-11.3993,130.832,367.4
-15.2909,130.3168,367.4
-34.1331,116.3773,367.4
-28.9762,152.4952,367.4
-21.1205,118.8167,367.4
-13.7532,130.6663,367.4
-12.5779,131.1905,367.4
-15.9544,144.5506,367.4
-12.9973,141.7702,367.4
-12.2479,133.5289,367.3
-25.9577,150.869,367.3
-11.026,142.5521,367.3
-22.4801,150.5999,367.3
-11.8051,142.5293,367.3
-12.5411,132.1905,367.3
-14.7768,141.7089,367.3
-14.4516,129.5625,367.2
-11.3842,132.0867,367.2
-13.1928,142.8504,367.2
-29.4303,130.3092,367.2
-12.9872,134.8108,367.2
-12.5864,132.4807,367.2
-14.2018,130.6847,367.1
-11.6403,130.4045,367.1
-15.3097,131.0771,367.1
-16.6863,142.0434,367.1
-16.4512,136.8373,367.1
-14.9423,141.6525,367.1
-14.5674,126.7419,367.1
-22.6779,150.6905,367.1
-13.9865,143.5505,367.1
-30.4968,152.1898,367.1
-15.7315,130.5894,367
-12.9767,141.7697,367
-16.9011,142.6571,367
-14.1329,130.743,367
-28.4314,122.6044,367
-42.6566,145.5485,367
-16.17,136.9419,366.9
-13.2216,130.7298,366.9
-25.9866,125.3772,366.9
-11.3562,132.4702,366.9
-17.1102,143.3357,366.9
-12.3877,141.7898,366.9
-15.0694,141.7029,366.8
-16.9824,142.4702,366.8
-13.8016,136.6202,366.8
-17.0753,122.4089,366.8
-14.3354,129.9129,366.7
-12.7746,132.774,366.7
-27.5769,149.1027,366.7
-29.0474,152.5206,366.7
-12.773,142.0309,366.7
-11.3657,132.409,366.7
-28.4284,122.5825,366.7
-29.2606,149.364,366.7
-17.0086,142.5982,366.6
-11.7882,132.7265,366.6
-12.3023,142.0586,366.6
-12.7511,131.9731,366.6
-15.4658,142.097,366.6
-12.0582,135.6777,366.6
-41.5061,147.5007,366.6
-17.0917,122.4006,366.6
-12.6246,135.7715,366.6
-16.19,126.1758,366.5
-29.0322,152.3734,366.5
-29.8277,152.1324,366.5
-15.6535,131.2831,366.5
-17.1277,143.3499,366.5
-15.6701,135.0574,366.5
-12.9286,141.6781,366.4
-14.6649,131.5541,366.4
-12.6713,131.698,366.4
-17.0939,142.6389,366.4
-14.4096,132.312,366.4
-13.2651,130.9967,366.4
-25.883,150.8107,366.4
-28.9698,152.4078,366.4
-12.9669,130.3857,366.4
-26.3816,130.0956,366.4
-16.3029,133.7039,366.4
-15.6575,130.4759,366.4
-14.7076,126.7537,366.3
-11.6405,130.4245,366.3
-13.8884,129.8781,366.3
-28.0692,153.1195,366.3
-12.4881,134.0567,366.3
-22.671,150.6664,366.3
-12.8808,130.4902,366.3
-26.815,147.7701,366.3
-17.0107,143.2329,366.3
-25.5414,152.8644,366.2
-15.242,134.3584,366.2
-13.1443,130.8476,366.2
-29.1239,152.3801,366.2
-14.0278,129.9071,366.2
-15.5174,134.7437,366.2
-14.1709,130.6659,366.1
-14.591,131.4304,366.1
-16.0434,136.8926,366.1
-19.5499,144.025,366.1
-14.7626,126.4481,366.1
-15.1867,131.6369,366.1
-25.5199,150.473,366.1
-15.4577,141.9863,366.1
-13.0089,130.4105,366.1
-26.276,150.8749,366.1
-16.1404,136.8947,366
-29.0876,152.0637,366
-22.6438,150.6616,366
-28.8917,152.3209,366
-15.6458,137.0039,366
-27.6263,148.9839,366
-26.3361,150.6933,365.9
-22.5169,150.6602,365.9
-14.0964,129.8792,365.9
-14.1165,129.8528,365.9
-13.0205,130.3541,365.9
-29.8326,152.1399,365.9
-16.3139,133.6947,365.9
-14.5798,126.7108,365.8
-25.7358,149.3617,365.8
-12.735,143.1339,365.8
-22.4916,150.2611,365.8
-14.7605,126.431,365.8
-28.4423,122.6353,365.8
-15.4483,130.9948,365.7
-14.5643,126.5727,365.7
-11.1148,142.4221,365.7
-30.1199,152.3009,365.7
-12.2667,132.9837,365.7
-29.7226,152.07,365.7
-17.1935,143.254,365.7
-13.4284,132.1726,365.7
-14.6117,130.712,365.6
-16.2959,137.0226,365.6
-15.4715,135.5707,365.6
-13.8821,129.8581,365.6
-14.612,126.5993,365.6
-30.1303,152.3561,365.6
-30.2234,152.1904,365.6
-13.5306,132.1646,365.6
-15.6227,131.2261,365.6
-28.2686,128.4273,365.6
-13.9395,130.0759,365.5
-11.6357,132.7964,365.5
-14.041,129.7572,365.5
-12.6834,131.7484,365.5
-16.0768,136.8777,365.5
-11.4061,132.0621,365.5
-12.4991,132.9636,365.5
-13.2046,130.8756,365.5
-30.8013,152.0495,365.5
-11.5771,130.7528,365.5
-30.2786,115.1274,365.5
-29.7746,152.046,365.5
-17.0843,122.4075,365.5
-15.5963,134.748,365.5
-14.8481,144.307,365.4
-11.4028,130.8109,365.4
-13.7179,130.5889,365.4
-12.6933,131.6989,365.4
-12.2573,134.884,365.4
-25.9705,150.9282,365.4
-13.273,130.8492,365.4
-11.401,132.4924,365.4
-11.3346,132.0116,365.4
-13.0009,130.3992,365.4
-26.2257,153.0486,365.4
-21.9276,134.6101,365.4
-16.4465,123.9604,365.4
-12.5558,132.8385,365.3
-14.4608,133.7657,365.3
-14.1742,129.9415,365.3
-14.1346,129.8556,365.3
-12.7295,130.9989,365.3
-30.0518,152.3473,365.3
-13.045,130.4265,365.3
-13.3619,132.2147,365.3
-17.0997,143.3114,365.3
-12.0852,141.8547,365.3
-15.5915,130.4071,365.2
-14.6333,131.6135,365.2
-32.0918,146.8875,365.2
-12.7108,131.6962,365.2
-12.3374,141.8872,365.2
-14.6031,126.7242,365.2
-31.7505,151.911,365.2
-29.8079,152.1779,365.2
-26.6224,147.8241,365.2
-29.9227,152.1892,365.2
-15.6057,134.5809,365.2
-14.2933,143.5296,365.2
-13.6433,130.9799,365.1
-12.6821,131.7684,365.1
-16.0634,136.8751,365.1
-11.4162,132.061,365.1
-13.8678,129.8782,365.1
-30.074,152.2886,365.1
-26.3431,129.997,365.1
-14.4797,132.3251,365
-11.4159,132.2904,365
-13.4177,130.831,365
-29.8451,152.1271,365
-18.2762,142.4435,365
-13.7256,131.0639,364.9
-12.7666,132.7787,364.9
-12.7975,131.6565,364.9
-14.2593,129.9141,364.9
-12.8112,131.5795,364.9
-12.7513,131.98,364.9
-29.0069,152.5062,364.9
-27.5984,148.9936,364.9
-17.0991,143.3282,364.9
-12.5448,132.0528,364.9
-14.7879,144.2913,364.8
-14.1714,130.6324,364.8
-14.8081,130.801,364.8
-12.6646,132.1004,364.8
-17.1525,142.9509,364.8
-30.0841,152.2852,364.8
-13.3234,130.7996,364.8
-13.9866,130.7879,364.8
-14.3485,126.7227,364.8
-14.7366,126.4341,364.8
-15.6197,131.2682,364.8
-16.3605,124.0459,364.8
-14.3951,132.2749,364.7
-29.078,152.3244,364.7
-12.4578,134.1749,364.7
-11.815,133.288,364.7
-15.4742,135.2715,364.7
-16.4312,123.9825,364.7
-13.3569,132.3242,364.7
-13.1638,130.7755,364.6
-12.4759,134.1776,364.6
-12.2844,141.7973,364.6
-14.7354,126.4749,364.6
-26.1704,153.0701,364.6
-11.8037,142.245,364.6
-12.559,132.0545,364.6
-14.726,131.5478,364.5
-22.6113,150.5578,364.5
-16.9409,142.3715,364.5
-17.9655,145.541,364.5
-14.062,130.7952,364.5
-31.7521,151.8887,364.5
-12.3185,141.7396,364.5
-14.6304,131.5907,364.4
-14.4585,133.7796,364.4
-14.6749,126.5647,364.4
-16.4956,124.0297,364.4
-11.7869,142.2397,364.4
-14.7895,144.2807,364.3
-15.5582,130.4891,364.3
-14.5565,131.3517,364.3
-16.2579,126.1011,364.3
-16.5334,136.8647,364.3
-12.1583,134.3984,364.3
-22.6756,150.5834,364.3
-17.43,145.0372,364.3
-14.7991,126.339,364.3
-14.4525,126.8699,364.3
-29.7588,152.1036,364.3
-21.628,134.5117,364.3
-14.6202,141.624,364.3
-11.8072,142.4515,364.3
-15.5483,130.4672,364.2
-22.7367,150.4972,364.2
-16.5923,136.8714,364.2
-14.0557,129.8784,364.2
-11.4141,132.2538,364.2
-26.6293,147.8211,364.2
-30.0635,152.4265,364.2
-18.2934,142.4563,364.2
-29.9086,152.9082,364.1
-14.7315,130.7735,364.1
-16.1852,136.9217,364.1
-16.7129,124.1145,364.1
-13.025,130.7356,364.1
-12.5008,133.9082,364.1
-12.2396,134.9416,364.1
-28.6312,151.9128,364.1
-16.0003,136.6974,364.1
-13.0366,136.1185,364.1
-28.9543,152.3902,364.1
-28.9031,152.3113,364.1
-42.6549,145.5608,364.1
-13.012,141.7791,364.1
-28.0264,148.1546,364
-32.1292,146.833,364
-28.6297,151.9231,364
-13.9881,130.7764,364
-30.2698,152.5916,364
-29.529,153.3393,364
-26.1489,153.003,364
-13.3255,141.9728,364
-12.4003,131.1603,363.9
-31.3092,152.5704,363.9
-34.332,116.9752,363.9
-27.5118,150.814,363.9
-11.4816,130.5686,363.9
-12.7114,135.0535,363.9
-25.6343,148.5779,363.9
-17.1335,142.5477,363.9
-13.1769,130.1936,363.9
-16.9883,142.5047,363.9
-17.3587,123.7345,363.9
-30.2178,152.5219,363.9
-32.1337,146.8618,363.9
-11.5645,132.7796,363.9
-15.6334,134.5801,363.9
-28.301,128.556,363.9
-13.8638,129.7612,363.8
-11.3887,130.9004,363.8
-13.0983,130.2212,363.8
-12.1622,134.6532,363.8
-30.1696,152.2312,363.8
-17.0099,142.9717,363.8
-11.2992,132.2407,363.8
-14.0621,129.8581,363.8
-17.0556,125.1794,363.8
-17.1711,143.2271,363.8
-25.1312,127.0503,363.8
-28.3166,128.4763,363.8
-16.6144,142.0986,363.7
-16.5774,136.6963,363.7
-29.0776,152.3822,363.7
-12.63,130.7233,363.7
-14.7984,130.7319,363.6
-15.9546,136.5569,363.6
-14.1319,129.7859,363.6
-16.9315,142.5026,363.6
-11.3829,132.0959,363.6
-12.4867,134.0475,363.6
-30.1152,152.332,363.6
-29.0506,152.4995,363.6
-12.6636,136.4015,363.6
-13.533,130.0982,363.6
-14.844,141.682,363.5
-14.4606,133.7449,363.5
-17.0014,142.4269,363.5
-22.6332,150.4926,363.5
-12.2002,134.7198,363.5
-15.6282,131.2727,363.5
-15.6647,131.2031,363.5
-13.3779,132.204,363.5
-15.3671,130.8255,363.4
-12.6932,131.7428,363.4
-12.159,141.7753,363.4
-17.0409,142.6148,363.4
-16.9277,142.7186,363.4
-29.0084,152.3895,363.4
-14.7773,134.9257,363.4
-29.8433,152.1382,363.4
-16.4488,136.7548,363.3
-12.659,142.6157,363.3
-16.1125,144.4094,363.3
-12.4836,134.1882,363.3
-28.9992,152.4676,363.3
-23.3702,150.5803,363.3
-13.974,130.6907,363.3
-16.1104,136.0312,363.3
-12.6798,132.5092,363.2
-16.3198,136.7637,363.2
-27.0534,126.4639,363.2
-28.9513,152.3656,363.2
-12.4484,133.9738,363.2
-14.1593,130.638,363.1
-11.3848,130.782,363.1
-15.5002,130.4602,363.1
-15.4252,131.0248,363.1
-13.4638,131.384,363.1
-13.9856,130.072,363.1
-16.3212,136.7743,363.1
-13.0577,130.8375,363.1
-29.0366,152.4064,363.1
-29.0184,152.4028,363.1
-16.5354,139.353,363.1
-27.3374,148.388,363.1
-30.0853,152.3553,363.1
-16.3349,133.7765,363.1
-12.4591,131.1083,363
-32.2238,149.3754,363
-14.5194,126.6947,363
-29.0006,152.2935,363
-14.4143,126.7325,363
-30.0647,152.4224,363
-29.9126,152.187,363
-15.215,129.8958,362.9
-16.3545,136.9875,362.9
-12.7591,131.5937,362.9
-17.1252,142.703,362.9
-13.195,130.8235,362.9
-11.0731,142.4518,362.9
-12.3094,134.9298,362.9
-13.4292,132.1795,362.9
-27.623,148.989,362.9
-17.0865,143.2815,362.9
-13.3478,132.3159,362.9
-21.7157,119.1666,362.8
-28.9869,152.4865,362.8
-13.9055,130.0401,362.8
-12.8201,130.556,362.8
-26.1834,153.0237,362.8
-11.8466,142.2983,362.8
-29.0347,152.4674,362.7
-30.2115,152.6279,362.7
-12.2258,134.9405,362.7
-16.5444,139.3516,362.7
-30.1091,152.3734,362.7
-28.9651,152.3357,362.7
-14.4113,126.7744,362.7
-29.7846,152.102,362.7
-11.3761,132.4107,362.7
-21.8984,119.5464,362.7
-29.7453,152.109,362.7
-28.884,152.3237,362.7
-29.8771,152.0238,362.7
-11.5029,130.2408,362.6
-14.1276,143.4456,362.6
-14.0414,130.8146,362.6
-30.1168,152.3508,362.6
-30.251,152.6234,362.6
-30.0816,152.3835,362.6
-12.9861,130.3938,362.6
-16.2393,136.1507,362.6
-15.4986,134.9599,362.6
-11.4262,130.7883,362.5
-13.5436,142.8671,362.5
-13.4348,143.0521,362.5
-14.4148,132.2782,362.5
-13.8898,129.8688,362.5
-14.9442,141.6476,362.5
-13.3407,130.9799,362.5
-12.8398,142.9896,362.5
-17.1944,145.0627,362.5
-14.283,135.549,362.5
-15.5573,142.2278,362.5
-11.785,142.2553,362.5
-16.5889,124.8552,362.5
-31.9167,148.5339,362.4
-16.5098,136.7282,362.4
-12.088,135.6989,362.4
-12.798,132.0347,362.4
-12.764,131.9815,362.4
-30.1831,152.2104,362.4
-29.0799,152.4001,362.4
-28.9465,152.397,362.4
-30.1859,152.571,362.4
-14.743,126.4389,362.4
-15.364,135.2563,362.4
-14.0995,129.777,362.4
-30.06,152.4212,362.4
-15.4248,135.1179,362.4
-12.1339,132.8157,362.4
-28.3813,122.5325,362.4
-14.5119,126.7151,362.3
-30.2374,152.4696,362.3
-22.6849,150.6616,362.3
